 1  1 3.31122449  0.00588930603  0.455925763    0.814788746
 1  2 1.81309357  0.0179198483   0.133515023    0.363678857
 1  3 1.49440429  0.017257842    0.126731526    0.285859524
 1  4 1.45876377  0.0121851131   0.252472864    0.278248468
 1  5 1.67032481  0.00941862616  0.362158017    0.364661072
 1  6 1.66381981  0.0154442637   0.220886114    0.314433126
 1  7 1.72190762  0.0177369636   0.17455976     0.336869441
 1  8 1.60640012  0.0171918237   0.12461711     0.275942487
 1  9 1.51015809  0.0173633155   0.117608487    0.267972729
 1 10 1.40453589  0.00868677063  0.065153185    0.268286598
 1 11 1.30709465  0.0169318856   0.11821853     0.224968753
 1 12 1.19291501  0.0161963586   0.133831259    0.18850566 
 1 13 1.17038046  0.0158566573   0.135633834    0.185063887
 1 14 1.04110493  0.0134703406   0.143751667    0.128592473
 1 15 1.0442354   0.0138295366   0.141652332    0.12224299 
 1 16 1.06995531  0.0140953402   0.146920734    0.120072369
 1 17 1.08494068  0.0148516759   0.139985492    0.114975739
 1 18 1.08013008  0.0157102301   0.139662609    0.116526532
 1 19 1.11446841  0.015326494    0.138139316    0.120653307
 1 20 1.15404246  0.0144988835   0.13835265     0.136121494
 1 21 1.15730665  0.0147151523   0.14041619     0.134279941
 1 22 1.22397537  0.0156070679   0.166227456    0.17895871 
 1 23 1.288274    0.0151807139   0.155566504    0.194273   
 1 24 1.23170629  0.014437981    0.153546971    0.181154939
 1 25 1.24233221  0.0129098008   0.139063007    0.188210271
 1 26 1.26559522  0.0126438149   0.143833493    0.20789868 
 1 27 1.22585068  0.00765226176  0.0795028089   0.212077636
 1 28 1.13164276  0.0120870471   0.1277096      0.171041622
 1 29 1.13252805  0.0128463996   0.140238178    0.183219179
 1 30 1.13434368  0.00669327551  0.073864271    0.201773548
 1 31 1.10207147  0.00678041058  0.0871976023   0.193130613
 1 32 1.08163806  0.0117225589   0.171433721    0.186572217
 1 33 1.03419636  0.0109363516   0.161613891    0.178195753
 1 34 0.972106433 0.0126461898   0.169204502    0.145491503
 1 35 0.946385739 0.0114766709   0.155240168    0.129522712
 1 36 0.931418324 0.0113717592   0.151775089    0.122819542
 1 37 0.951462119 0.0128374793   0.163733587    0.123653068
 1 38 0.95614507  0.0130483315   0.168349556    0.124902892
 1 39 0.992789912 0.0137194194   0.181978271    0.136942495
 1 40 1.00005012  0.013009331    0.176019692    0.136897559
 1 41 0.988025027 0.012642487    0.175080544    0.134259554
 1 42 0.96380518  0.014901904    0.200225856    0.127165461
 1 43 0.971991193 0.0133223642   0.17717658     0.124382628
 1 44 0.982026646 0.0130675487   0.167627302    0.123969413
 1 45 0.936902579 0.0127688746   0.16775027     0.112630872
 1 46 0.981146166 0.012857528    0.176506138    0.134023742
 1 47 0.963336884 0.0134889905   0.169596498    0.123027914
 1 48 0.980802875 0.0131148762   0.171645823    0.131296058
 1 49 0.98381379  0.0133796846   0.169871383    0.128939585
 1 50 0.940323328 0.0130014296   0.18007909     0.128862515
 1 51 0.970587478 0.0125527178   0.196287489    0.147358317
 1 52 0.957392305 0.0122958799   0.191652679    0.13818681 
 1 53 0.989084228 0.011512432    0.211869808    0.158745446
